Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.200	00000.400	00000.601	00000.802	00001.003	00001.204	00001.405	cell = 0 to 7
00001.606	00001.807	00002.009	00002.210	00002.412	00002.614	00002.815	00003.017	cell = 8 to 15
00003.219	00003.421	00003.623	00003.825	00004.027	00004.229	00004.431	00004.633	cell = 16 to 23
00004.835	00005.038	00005.240	00005.443	00005.645	00005.848	00006.051	00006.254	cell = 24 to 31
00006.457	00006.660	00006.863	00007.067	00007.271	00007.474	00007.678	00007.882	cell = 32 to 39
00008.086	00008.290	00008.493	00008.697	00008.900	00009.104	00009.308	00009.511	cell = 40 to 47
00009.715	00009.918	00010.122	00010.325	00010.528	00010.731	00010.934	00011.137	cell = 48 to 55
00011.340	00011.543	00011.746	00011.948	00012.151	00012.353	00012.556	00012.758	cell = 56 to 63
00012.961	00013.163	00013.366	00013.568	00013.771	00013.973	00014.176	00014.379	cell = 64 to 71
00014.582	00014.784	00014.987	00015.190	00015.393	00015.596	00015.799	00016.002	cell = 72 to 79
00016.205	00016.408	00016.611	00016.814	00017.017	00017.220	00017.424	00017.628	cell = 80 to 87
00017.831	00018.035	00018.239	00018.443	00018.647	00018.851	00019.055	00019.260	cell = 88 to 95
00019.464	00019.669	00019.873	00020.078	00020.282	00020.487	00020.691	00020.896	cell = 96 to 103
00021.100	00021.305	00021.509	00021.713	00021.918	00022.122	00022.327	00022.531	cell = 104 to 111
00022.735	00022.940	00023.144	00023.349	00023.553	00023.757	00023.961	00024.165	cell = 112 to 119
00024.369	00024.574	00024.777	00024.981	00025.185	00025.389	00025.593	00025.797	cell = 120 to 127
00026.000	00026.204	00026.407	00026.610	00026.813	00027.016	00027.219	00027.422	cell = 128 to 135
00027.625	00027.827	00028.030	00028.232	00028.435	00028.637	00028.839	00029.041	cell = 136 to 143
00029.243	00029.445	00029.647	00029.849	00030.051	00030.253	00030.455	00030.657	cell = 144 to 151
00030.858	00031.060	00031.262	00031.463	00031.665	00031.866	00032.068	00032.269	cell = 152 to 159
00032.471	00032.672	00032.873	00033.074	00033.276	00033.477	00033.678	00033.878	cell = 160 to 167
00034.079	00034.279	00034.479	00034.679	00034.879	00035.079	00035.279	00035.479	cell = 168 to 175
00035.679	00035.879	00036.080	00036.280	00036.480	00036.680	00036.880	00037.079	cell = 176 to 183
00037.279	00037.478	00037.678	00037.877	00038.076	00038.275	00038.474	00038.673	cell = 184 to 191
00038.872	00039.071	00039.270	00039.469	00039.668	00039.867	00040.066	00040.265	cell = 192 to 199
00040.463	00040.662	00040.861	00041.059	00041.258	00041.456	00041.654	00041.852	cell = 200 to 207
00042.050	00042.248	00042.446	00042.643	00042.841	00043.039	00043.237	00043.435	cell = 208 to 215
00043.633	00043.831	00044.029	00044.227	00044.425	00044.623	00044.821	00045.019	cell = 216 to 223
