Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.395	00000.790	00001.187	00001.584	00001.983	00002.383	00002.784	cell = 0 to 7
00003.186	00003.588	00003.991	00004.395	00004.799	00005.203	00005.607	00006.011	cell = 8 to 15
00006.415	00006.818	00007.221	00007.623	00008.024	00008.425	00008.826	00009.229	cell = 16 to 23
00009.631	00010.033	00010.435	00010.837	00011.238	00011.638	00012.038	00012.437	cell = 24 to 31
00012.838	00013.240	00013.642	00014.045	00014.449	00014.853	00015.257	00015.660	cell = 32 to 39
00016.062	00016.466	00016.869	00017.271	00017.672	00018.073	00018.475	00018.878	cell = 40 to 47
00019.282	00019.686	00020.091	00020.495	00020.899	00021.303	00021.705	00022.108	cell = 48 to 55
00022.511	00022.914	00023.317	00023.718	00024.118	00024.519	00024.920	00025.321	cell = 56 to 63
00025.722	00026.123	00026.524	00026.926	00027.328	00027.731	00028.134	00028.537	cell = 64 to 71
00028.939	00029.341	00029.742	00030.144	00030.546	00030.948	00031.350	00031.753	cell = 72 to 79
00032.155	00032.557	00032.959	00033.359	00033.759	00034.160	00034.559	00034.959	cell = 80 to 87
00035.360	00035.762	00036.162	00036.563	00036.965	00037.367	00037.769	00038.172	cell = 88 to 95
00038.574	00038.977	00039.380	00039.783	00040.185	00040.589	00040.992	00041.396	cell = 96 to 103
00041.800	00042.204	00042.606	00043.009	00043.412	00043.817	00044.222	00044.626	cell = 104 to 111
00045.031	00045.435	00045.838	00046.240	00046.642	00047.044	00047.446	00047.848	cell = 112 to 119
00048.250	00048.651	00049.052	00049.453	00049.853	00050.253	00050.652	00051.050	cell = 120 to 127
00051.448	00051.847	00052.246	00052.645	00053.045	00053.445	00053.845	00054.246	cell = 128 to 135
00054.646	00055.045	00055.446	00055.847	00056.249	00056.651	00057.052	00057.453	cell = 136 to 143
00057.855	00058.256	00058.656	00059.056	00059.457	00059.857	00060.256	00060.655	cell = 144 to 151
00061.054	00061.451	00061.849	00062.248	00062.648	00063.046	00063.445	00063.843	cell = 152 to 159
00064.242	00064.641	00065.040	00065.439	00065.839	00066.238	00066.637	00067.035	cell = 160 to 167
00067.433	00067.830	00068.228	00068.627	00069.025	00069.423	00069.822	00070.221	cell = 168 to 175
00070.621	00071.022	00071.422	00071.823	00072.223	00072.622	00073.022	00073.422	cell = 176 to 183
00073.821	00074.221	00074.623	00075.025	00075.427	00075.828	00076.230	00076.632	cell = 184 to 191
00077.034	00077.436	00077.838	00078.240	00078.643	00079.046	00079.450	00079.854	cell = 192 to 199
00080.258	00080.662	00081.066	00081.470	00081.873	00082.275	00082.677	00083.078	cell = 200 to 207
00083.479	00083.878	00084.276	00084.675	00085.073	00085.472	00085.872	00086.272	cell = 208 to 215
00086.672	00087.074	00087.475	00087.876	00088.276	00088.677	00089.079	00089.481	cell = 216 to 223
00089.883	00090.284	00090.685	00091.085	00091.486	00091.887	00092.288	00092.690	cell = 224 to 231
00093.092	00093.495	00093.899	00094.300	00094.701	00095.102	00095.503	00095.903	cell = 232 to 239
00096.303	00096.702	00097.101	00097.500	00097.898	00098.297	00098.695	00099.092	cell = 240 to 247
00099.489	00099.886	00100.282	00100.678	00101.075	00101.473	00101.871	00102.269	cell = 248 to 255
00102.667	00103.067	00103.468	00103.869	00104.271	00104.672	00105.073	00105.473	cell = 256 to 263
00105.873	00106.274	00106.674	00107.073	00107.474	00107.875	00108.276	00108.676	cell = 264 to 271
00109.075	00109.475	00109.875	00110.276	00110.679	00111.082	00111.485	00111.888	cell = 272 to 279
00112.290	00112.693	00113.094	00113.494	00113.895	00114.296	00114.696	00115.096	cell = 280 to 287
00115.497	00115.898	00116.300	00116.703	00117.105	00117.508	00117.909	00118.309	cell = 288 to 295
00118.710	00119.111	00119.513	00119.916	00120.318	00120.721	00121.123	00121.526	cell = 296 to 303
00121.929	00122.332	00122.733	00123.135	00123.536	00123.937	00124.339	00124.740	cell = 304 to 311
00125.143	00125.545	00125.947	00126.349	00126.751	00127.152	00127.552	00127.954	cell = 312 to 319
00128.356	00128.759	00129.163	00129.566	00129.968	00130.369	00130.769	00131.170	cell = 320 to 327
00131.571	00131.971	00132.372	00132.774	00133.175	00133.577	00133.979	00134.381	cell = 328 to 335
00134.783	00135.184	00135.583	00135.983	00136.382	00136.781	00137.180	00137.581	cell = 336 to 343
00137.982	00138.384	00138.784	00139.184	00139.584	00139.982	00140.381	00140.780	cell = 344 to 351
