Calibration values (ps) from cell 0 to 1024 :

00000.000	00001.004	00001.988	00002.969	00003.938	00004.917	00005.917	00006.973	cell = 0 to 7
00008.011	00009.007	00009.986	00010.959	00011.934	00012.912	00013.901	00014.900	cell = 8 to 15
00015.908	00016.922	00017.923	00018.966	00020.008	00021.035	00022.054	00023.080	cell = 16 to 23
00024.102	00025.089	00026.046	00026.989	00027.959	00028.964	00029.973	00030.992	cell = 24 to 31
00032.021	00033.046	00034.067	00035.055	00036.042	00037.040	00038.027	00039.013	cell = 32 to 39
00040.024	00041.049	00042.060	00043.059	00044.028	00044.970	00045.939	00046.918	cell = 40 to 47
00047.890	00048.868	00049.862	00050.868	00051.888	00052.897	00053.883	00054.866	cell = 48 to 55
00055.819	00056.761	00057.753	00058.757	00059.735	00060.697	00061.682	00062.670	cell = 56 to 63
00063.667	00064.686	00065.706	00066.725	00067.744	00068.751	00069.727	00070.681	cell = 64 to 71
00071.636	00072.618	00073.625	00074.663	00075.734	00076.743	00077.722	00078.694	cell = 72 to 79
00079.681	00080.666	00081.636	00082.620	00083.621	00084.623	00085.623	00086.610	cell = 80 to 87
00087.587	00088.602	00089.634	00090.699	00091.741	00092.754	00093.740	00094.697	cell = 88 to 95
00095.650	00096.645	00097.632	00098.618	00099.596	00100.590	00101.611	00102.640	cell = 96 to 103
00103.658	00104.677	00105.695	00106.721	00107.742	00108.729	00109.672	00110.613	cell = 104 to 111
00111.580	00112.549	00113.511	00114.479	00115.443	00116.416	00117.422	00118.435	cell = 112 to 119
00119.458	00120.449	00121.409	00122.379	00123.367	00124.362	00125.359	00126.344	cell = 120 to 127
00127.363	00128.380	00129.428	00130.461	00131.470	00132.475	00133.488	00134.509	cell = 128 to 135
00135.552	00136.562	00137.549	00138.520	00139.507	00140.533	00141.564	00142.572	cell = 136 to 143
00143.577	00144.586	00145.586	00146.564	00147.541	00148.525	00149.531	00150.549	cell = 144 to 151
00151.577	00152.603	00153.604	00154.612	00155.627	00156.666	00157.712	00158.742	cell = 152 to 159
00159.743	00160.732	00161.727	00162.738	00163.749	00164.726	00165.704	00166.695	cell = 160 to 167
00167.672	00168.639	00169.611	00170.586	00171.584	00172.590	00173.600	00174.625	cell = 168 to 175
00175.651	00176.662	00177.675	00178.708	00179.731	00180.747	00181.740	00182.703	cell = 176 to 183
00183.671	00184.675	00185.706	00186.744	00187.782	00188.803	00189.821	00190.813	cell = 184 to 191
00191.776	00192.743	00193.716	00194.680	00195.640	00196.599	00197.548	00198.501	cell = 192 to 199
00199.483	00200.463	00201.439	00202.428	00203.428	00204.424	00205.398	00206.368	cell = 200 to 207
00207.361	00208.371	00209.369	00210.393	00211.438	00212.484	00213.511	00214.531	cell = 208 to 215
00215.539	00216.532	00217.527	00218.511	00219.488	00220.494	00221.537	00222.600	cell = 216 to 223
00223.626	00224.652	00225.686	00226.714	00227.729	00228.736	00229.714	00230.676	cell = 224 to 231
00231.641	00232.613	00233.594	00234.580	00235.590	00236.609	00237.635	00238.664	cell = 232 to 239
00239.680	00240.647	00241.587	00242.539	00243.524	00244.511	00245.492	00246.479	cell = 240 to 247
00247.472	00248.492	00249.524	00250.535	00251.548	00252.558	00253.589	00254.624	cell = 248 to 255
00255.638	00256.645	00257.655	00258.655	00259.659	00260.678	00261.714	00262.747	cell = 256 to 263
00263.779	00264.805	00265.825	00266.832	00267.828	00268.830	00269.858	00270.895	cell = 264 to 271
00271.925	00272.929	00273.919	00274.922	00275.943	00276.982	00278.008	00279.042	cell = 272 to 279
00280.058	00281.069	00282.077	00283.081	00284.070	00285.057	00286.057	00287.069	cell = 280 to 287
00288.057	00289.028	00290.013	00291.006	00292.021	00293.077	00294.130	00295.150	cell = 288 to 295
00296.162	00297.174	00298.197	00299.228	00300.261	00301.280	00302.299	00303.316	cell = 296 to 303
00304.358	00305.394	00306.416	00307.441	00308.469	00309.489	00310.501	00311.508	cell = 304 to 311
00312.519	00313.525	00314.532	00315.564	00316.599	00317.629	00318.642	00319.644	cell = 312 to 319
00320.641	00321.642	00322.646	00323.630	00324.612	00325.602	00326.619	00327.650	cell = 320 to 327
00328.696	00329.740	00330.757	00331.762	00332.763	00333.766	00334.752	00335.729	cell = 328 to 335
00336.705	00337.688	00338.685	00339.704	00340.725	00341.751	00342.786	00343.842	cell = 336 to 343
00344.898	00345.947	00346.971	00347.978	00348.966	00349.958	00350.958	00351.954	cell = 344 to 351
00352.937	00353.921	00354.901	00355.878	00356.859	00357.843	00358.829	00359.815	cell = 352 to 359
00360.837	00361.855	00362.856	00363.846	00364.821	00365.803	00366.811	00367.823	cell = 360 to 367
00368.853	00369.860	00370.867	00371.871	00372.864	00373.858	00374.880	00375.919	cell = 368 to 375
00376.957	00377.995	00379.016	00380.019	00381.004	00382.006	00383.018	00384.041	cell = 376 to 383
00385.058	00386.069	00387.060	00388.049	00389.043	00390.071	00391.109	00392.170	cell = 384 to 391
00393.233	00394.288	00395.327	00396.347	00397.390	00398.429	00399.477	00400.533	cell = 392 to 399
00401.571	00402.611	00403.637	00404.634	00405.622	00406.611	00407.602	00408.592	cell = 400 to 407
00409.587	00410.603	00411.606	00412.611	00413.620	00414.649	00415.677	00416.691	cell = 408 to 415
00417.695	00418.699	00419.687	00420.667	00421.651	00422.622	00423.601	00424.616	cell = 416 to 423
00425.650	00426.699	00427.746	00428.759	00429.769	00430.775	00431.791	00432.821	cell = 424 to 431
00433.845	00434.859	00435.878	00436.889	00437.880	00438.873	00439.861	00440.844	cell = 432 to 439
00441.854	00442.876	00443.891	00444.893	00445.872	00446.856	00447.866	00448.908	cell = 440 to 447
00449.933	00450.937	00451.933	00452.922	00453.904	00454.883	00455.846	00456.839	cell = 448 to 455
00457.857	00458.884	00459.906	00460.903	00461.879	00462.859	00463.869	00464.904	cell = 456 to 463
00465.939	00466.947	00467.959	00468.975	00469.983	00470.965	00471.924	00472.888	cell = 464 to 471
00473.854	00474.817	00475.793	00476.768	00477.756	00478.755	00479.768	00480.812	cell = 472 to 479
00481.868	00482.908	00483.909	00484.901	00485.903	00486.894	00487.857	00488.804	cell = 480 to 487
