Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.978	00001.967	00002.955	00003.949	00004.943	00005.946	00006.969	cell = 0 to 7
00007.949	00008.899	00009.833	00010.769	00011.724	00012.677	00013.662	00014.675	cell = 8 to 15
00015.711	00016.740	00017.755	00018.773	00019.786	00020.789	00021.797	00022.829	cell = 16 to 23
00023.847	00024.859	00025.868	00026.882	00027.895	00028.929	00029.991	00031.053	cell = 24 to 31
00032.087	00033.079	00034.043	00034.995	00035.959	00036.935	00037.919	00038.893	cell = 32 to 39
00039.873	00040.845	00041.805	00042.778	00043.776	00044.764	00045.740	00046.722	cell = 40 to 47
00047.703	00048.683	00049.663	00050.670	00051.680	00052.711	00053.759	00054.778	cell = 48 to 55
00055.799	00056.825	00057.856	00058.899	00059.942	00060.993	00062.005	00062.980	cell = 56 to 63
00063.950	00064.933	00065.929	00066.927	00067.949	00068.935	00069.900	00070.876	cell = 64 to 71
00071.865	00072.863	00073.890	00074.935	00075.970	00076.996	00078.011	00079.014	cell = 72 to 79
00079.994	00080.978	00081.999	00083.058	00084.090	00085.131	00086.146	00087.151	cell = 80 to 87
00088.167	00089.201	00090.222	00091.211	00092.199	00093.172	00094.153	00095.124	cell = 88 to 95
00096.091	00097.063	00098.036	00099.052	00100.115	00101.143	00102.134	00103.124	cell = 96 to 103
00104.124	00105.118	00106.122	00107.142	00108.157	00109.177	00110.209	00111.243	cell = 104 to 111
00112.265	00113.274	00114.277	00115.282	00116.291	00117.298	00118.267	00119.199	cell = 112 to 119
00120.138	00121.109	00122.106	00123.105	00124.110	00125.114	00126.107	00127.092	cell = 120 to 127
00128.071	00129.048	00130.016	00130.998	00131.966	00132.946	00133.956	00134.992	cell = 128 to 135
00136.027	00137.016	00138.016	00139.059	00140.108	00141.123	00142.123	00143.126	cell = 136 to 143
00144.124	00145.145	00146.182	00147.193	00148.200	00149.221	00150.246	00151.283	cell = 144 to 151
00152.330	00153.352	00154.326	00155.282	00156.255	00157.244	00158.214	00159.170	cell = 152 to 159
00160.156	00161.168	00162.180	00163.192	00164.174	00165.144	00166.122	00167.125	cell = 160 to 167
00168.118	00169.107	00170.088	00171.051	00172.019	00172.983	00173.976	00175.008	cell = 168 to 175
00176.031	00177.040	00178.050	00179.050	00180.021	00180.993	00181.987	00182.983	cell = 176 to 183
00183.985	00184.995	00186.007	00187.020	00188.063	00189.091	00190.122	00191.142	cell = 184 to 191
00192.165	00193.184	00194.183	00195.179	00196.177	00197.188	00198.187	00199.197	cell = 192 to 199
00200.207	00201.214	00202.215	00203.217	00204.221	00205.227	00206.200	00207.147	cell = 200 to 207
00208.102	00209.076	00210.073	00211.075	00212.087	00213.113	00214.132	00215.135	cell = 208 to 215
