Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.404	00000.808	00001.212	00001.617	00002.022	00002.430	00002.836	cell = 0 to 7
00003.243	00003.650	00004.059	00004.467	00004.875	00005.283	00005.691	00006.099	cell = 8 to 15
00006.507	00006.915	00007.324	00007.733	00008.143	00008.553	00008.963	00009.371	cell = 16 to 23
00009.780	00010.189	00010.598	00011.007	00011.417	00011.825	00012.232	00012.639	cell = 24 to 31
00013.045	00013.452	00013.859	00014.267	00014.675	00015.083	00015.491	00015.898	cell = 32 to 39
00016.307	00016.716	00017.128	00017.539	00017.952	00018.365	00018.778	00019.190	cell = 40 to 47
00019.603	00020.016	00020.429	00020.842	00021.254	00021.665	00022.076	00022.486	cell = 48 to 55
00022.897	00023.307	00023.718	00024.129	00024.542	00024.955	00025.369	00025.782	cell = 56 to 63
00026.195	00026.606	00027.018	00027.429	00027.841	00028.252	00028.663	00029.073	cell = 64 to 71
00029.484	00029.894	00030.303	00030.711	00031.118	00031.526	00031.935	00032.346	cell = 72 to 79
00032.756	00033.166	00033.576	00033.985	00034.393	00034.801	00035.209	00035.618	cell = 80 to 87
00036.027	00036.436	00036.846	00037.254	00037.663	00038.073	00038.482	00038.892	cell = 88 to 95
00039.302	00039.711	00040.121	00040.530	00040.939	00041.349	00041.759	00042.169	cell = 96 to 103
00042.580	00042.990	00043.401	00043.811	00044.220	00044.627	00045.035	00045.443	cell = 104 to 111
00045.852	00046.262	00046.672	00047.081	00047.489	00047.897	00048.305	00048.713	cell = 112 to 119
00049.121	00049.530	00049.938	00050.348	00050.759	00051.170	00051.580	00051.990	cell = 120 to 127
00052.399	00052.808	00053.218	00053.629	00054.040	00054.452	00054.865	00055.278	cell = 128 to 135
00055.692	00056.104	00056.515	00056.925	00057.334	00057.743	00058.152	00058.561	cell = 136 to 143
00058.969	00059.377	00059.786	00060.195	00060.603	00061.011	00061.419	00061.826	cell = 144 to 151
00062.233	00062.640	00063.046	00063.453	00063.861	00064.270	00064.680	00065.088	cell = 152 to 159
00065.496	00065.903	00066.312	00066.722	00067.133	00067.544	00067.954	00068.364	cell = 160 to 167
00068.774	00069.183	00069.592	00069.999	00070.406	00070.813	00071.219	00071.625	cell = 168 to 175
00072.031	00072.437	00072.842	00073.246	00073.650	00074.052	00074.455	00074.856	cell = 176 to 183
00075.256	00075.656	00076.057	00076.459	00076.860	00077.261	00077.663	00078.064	cell = 184 to 191
00078.466	00078.868	00079.270	00079.672	00080.074	00080.476	00080.879	00081.283	cell = 192 to 199
00081.688	00082.093	00082.497	00082.901	00083.304	00083.706	00084.107	00084.508	cell = 200 to 207
00084.908	00085.308	00085.706	00086.102	00086.497	00086.891	00087.284	00087.678	cell = 208 to 215
00088.073	00088.470	00088.867	00089.265	00089.663	00090.062	00090.461	00090.859	cell = 216 to 223
00091.258	00091.657	00092.057	00092.457	00092.857	00093.258	00093.660	00094.062	cell = 224 to 231
00094.464	00094.865	00095.267	00095.669	00096.072	00096.476	00096.881	00097.286	cell = 232 to 239
00097.691	00098.095	00098.499	00098.902	00099.304	00099.706	00100.107	00100.507	cell = 240 to 247
00100.905	00101.302	00101.698	00102.093	00102.488	00102.883	00103.277	00103.671	cell = 248 to 255
00104.065	00104.460	00104.856	00105.251	00105.648	00106.045	00106.444	00106.844	cell = 256 to 263
00107.245	00107.644	00108.043	00108.440	00108.836	00109.232	00109.627	00110.022	cell = 264 to 271
